IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year
159,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,,ANNEAL,,,,345.0,T,25.0,568.0,786.0,12.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,,ANNEAL,,,,345.0,T,25.0,596.0,1039.0,20.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.242 Co0.515 Cr0.515 Cu0.242 Fe0.515 Ni1,,ANNEAL,,,,,T,25.0,215.0,489.0,39.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,,ANNEAL,0.37,,,345.0,T,700.0,487.0,702.0,18.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,,ANNEAL,0.32,,,345.0,T,700.0,486.0,624.0,11.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.885 Cr1 Fe1 Ni1,,CAST,,,,,C,25.0,770.0,,37.1,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Cr1 Fe1 Ni1,,CAST,,,,,C,25.0,843.2,,34.6,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Cr0.889 Fe0.889 Ni0.889,,CAST,,,,,C,25.0,1044.0,,27.1,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Cr0.828 Fe0.828 Ni0.828,,CAST,,,,,C,25.0,906.8,,31.4,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Cr0.767 Fe0.767 Ni0.767,,CAST,,,,,C,25.0,1122.8,,24.7,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.5 Cr0.5 Fe1 Ni1,,CAST,,,,,C,25.0,,,17.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Co1 Cr1 Fe1 Ni1,,CAST,,,,,C,25.0,,,22.7,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.545 Cr0.545 Fe0.515 Ni1 Ti0.273,,CAST,,,,,C,25.0,,,16.3,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.545 Cr0.545 Fe0.515 Ni1 Ti0.273,,ANNEAL,,,,,C,25.0,,,19.8,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Cr1 Fe1 Mo0.208 Ni1,,CAST,,,,,C,25.0,,,28.7,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Cr1 Fe1 Ni1 V0.5 W1,,CAST,,,,,C,25.0,,,7.3,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,,,C,25.0,,,50.2,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.515 Cr0.515 Cu0.515 Fe0.515 Ni1,,CAST,,,,,C,25.0,,,30.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Co1 Cr1 Fe1 Mn1 Ni1,FCC,ANNEAL,,,,,C,25.0,230.0,,75.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Co1 Cr1 Fe1 Mn1 Ni1 V0.263,,ANNEAL,,,,,C,25.0,200.0,,75.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Co1 Cr1 Fe1 Mn1 Ni1 V0.5,,ANNEAL,,,,,C,25.0,620.0,,75.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Co1 Cr1 Fe1 Mn1 Ni1 V0.765,,ANNEAL,,,,,C,25.0,780.0,,8.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Co1 Cr1 Fe1 Mn1 Ni1 V1,,ANNEAL,,,,,C,25.0,1700.0,,1.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.304 Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,,C,25.0,,,25.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,,C,25.0,,,83.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,,CAST,,,,,T,25.0,545.0,1030.0,16.5,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,,CAST,,,,,T,25.0,545.0,1050.0,16.5,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.451 Co0.451 Cr0.451 Fe0.451 Ni1,,CAST,,,,,T,25.0,545.0,1110.0,20.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.108 Co0.514 Cr0.514 Cu0.108 Fe0.514 Ni1,FCC,WROUGHT,,,,,T,25.0,719.0,1048.0,30.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.108 Co0.514 Cr0.514 Cu0.108 Fe0.514 Ni1,,WROUGHT,,,,,T,25.0,460.0,732.0,32.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.242 Co0.515 Cr0.515 Cu0.242 Fe0.515 Ni1,,CAST,,,,,T,25.0,357.0,459.0,9.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.242 Co0.515 Cr0.515 Cu0.242 Fe0.515 Ni1,,ANNEAL,,,,,T,25.0,365.0,365.0,0.1,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.242 Co0.515 Cr0.515 Cu0.242 Fe0.515 Ni1,,ANNEAL,,,,,T,25.0,215.0,489.0,39.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,1284.0,1344.0,7.6,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,WROUGHT,,,,,T,25.0,1290.0,1400.0,5.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,650.0,790.0,27.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,,,T,25.0,790.0,790.0,0.2,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Co1 Cr1 Cu1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,1040.0,1170.0,1.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,,,T,25.0,209.0,496.0,62.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.304 Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,,T,25.0,210.0,500.0,58.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.348 Co1 Cr1 Fe1 Ni1,,CAST,,,,,T,25.0,242.0,529.0,47.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.391 Co1 Cr1 Fe1 Ni1,,CAST,,,,,T,25.0,275.0,610.0,36.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.435 Co1 Cr1 Fe1 Ni1,,CAST,,,,,T,25.0,320.0,700.0,30.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.5 Co1 Cr1 Fe1 Ni1,,CAST,,,,,T,25.0,500.0,980.0,19.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.304 Co1 Cr1 Fe1 Ni1,,CAST,,,,,T,25.0,832.0,1174.0,7.7,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Co1 Cr1 Fe1 Ni1,,CAST,,,,,T,700.0,395.0,400.0,1.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Co1 Cr1 Fe1 Ni1,,OTHER,,,,,T,700.0,295.0,393.0,12.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,,,T,700.0,350.0,360.0,5.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al1 Co1 Cr1 Cu1 Fe1 Ni1,,WROUGHT,,,,,T,700.0,63.0,91.0,63.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,WROUGHT,,,,,T,700.0,180.0,185.0,5.0,,,,,,10.1016/j.matchar.2018.06.036,2018
159,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,,WROUGHT,,,,,T,700.0,160.0,180.0,12.0,,,,,,10.1016/j.matchar.2018.06.036,2018
170,Co1 Cr1 Fe1 Ni1 Ti0.2,FCC,WROUGHT,51.0,,4.8,,T,25.0,700.0,1240.0,36.0,,,,,,10.1016/j.actamat.2018.11.049,2018
170,Co1 Cr1 Fe1 Ni1 Ti0.2,FCC,WROUGHT,51.0,,4.8,,T,-196.0,860.0,1580.0,46.0,,,,,,10.1016/j.actamat.2018.11.049,2018
179,Al0.1 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,20.0,,,,T,25.0,1198.0,,1.5,,,,,,10.1016/j.actamat.2018.12.012,2018
179,Al0.1 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,20.0,,,,T,25.0,1403.0,,1.2,,,,,,10.1016/j.actamat.2018.12.012,2018
179,Al0.1 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,20.0,,,,T,25.0,711.0,928.0,30.3,,,,,,10.1016/j.actamat.2018.12.012,2018
179,Al0.1 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,7.0,,,,T,25.0,356.0,,42.4,,,,,,10.1016/j.actamat.2018.12.012,2018
189,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,0.5,,,,T,25.0,1120.0,,1.1,,,,,,10.1016/j.msea.2018.10.094,2018
189,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,0.5,,,,T,-196.0,1692.0,,10.3,,,,,,10.1016/j.msea.2018.10.094,2018
199,Al0.5 Cr0.5 Fe0.5 Ni1,,CAST,,,,,T,25.0,774.0,1357.0,6.4,,,,,,10.1016/j.jallcom.2018.08.176,2018
199,Al0.429 Cr0.476 Fe0.476 Ni1,,CAST,,,,,T,25.0,610.0,1173.0,9.1,,,,,,10.1016/j.jallcom.2018.08.176,2018
199,Al0.364 Cr0.455 Fe0.455 Ni1,,CAST,,,,,T,25.0,479.0,956.0,12.7,,,,,,10.1016/j.jallcom.2018.08.176,2018
199,Al0.304 Cr0.435 Fe0.435 Ni1,,CAST,,,,,T,25.0,461.0,835.0,30.0,,,,,,10.1016/j.jallcom.2018.08.176,2018
199,Al0.25 Cr0.417 Fe0.417 Ni1,FCC,CAST,,,,,T,25.0,441.0,757.0,45.0,,,,,,10.1016/j.jallcom.2018.08.176,2018
100,Co1 Cr1 Ni1,FCC,WROUGHT,1.6,,,468.0,T,25.0,1100.0,,23.0,,,,,,10.1016/j.actamat.2018.12.015,2018
100,Co1 Cr1 Ni1,FCC,WROUGHT,2.3,,,326.0,T,,597.0,,53.0,,,,,,10.1016/j.actamat.2018.12.015,2018
100,Co1 Cr1 Ni1,FCC,WROUGHT,24.0,,,223.0,T,,346.0,,76.0,,,,,,10.1016/j.actamat.2018.12.015,2018
107,Al0.476 Co0.476 Cr0.476 Fe0.476 Ni1,,WROUGHT,,,,,T,25.0,1263.0,,21.4,,,,,,10.1038/s41467-019-08460-2,
107,Al0.476 Co0.476 Cr0.476 Fe0.476 Ni1,,WROUGHT,,,,,T,25.0,1154.0,,25.0,,,,,,10.1038/s41467-019-08460-2,
107,Al0.476 Co0.476 Cr0.476 Fe0.476 Ni1,,WROUGHT,,,,,T,25.0,1490.0,,16.0,,,,,,10.1038/s41467-019-08460-2,
117,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,,130.2,C,25.0,210.0,,57.0,,,,,,10.1016/j.scriptamat.2018.11.042,2018
117,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,,394.1,C,25.0,1150.0,,6.0,,,,,,10.1016/j.scriptamat.2018.11.042,2018
117,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,,430.7,C,25.0,1300.0,,0.7,,,,,,10.1016/j.scriptamat.2018.11.042,2018
127,Nb1 Ta1 Ti1 V1,BCC,POWDER,24.0,,,427.9,C,25.0,1108.0,,28.3,,,,,,10.1016/j.jallcom.2018.10.230,2018
127,Nb1 Ta1 Ti1 V1,BCC,POWDER,30.0,,,444.3,C,25.0,1308.0,,27.9,,,,,,10.1016/j.jallcom.2018.10.230,2018
127,Nb1 Ta1 Ti1 V1,BCC,POWDER,38.0,,,510.9,C,25.0,1373.0,,29.5,,,4800.0,,1900.0,10.1016/j.jallcom.2018.10.230,2018
134,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,30.0,,,,T,25.0,300.0,676.0,52.0,,,,,,10.1016/j.jmst.2018.09.068,2018
134,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,0.65,,,,T,25.0,800.0,888.0,39.5,,,,,,10.1016/j.jmst.2018.09.068,2018
135,Co1 Cr1 Fe1 Mn1 Ni1,,CAST,0.4,,,415.0,C,25.0,1314.0,,,20.3,,,,,10.1016/j.jallcom.2018.10.168,2018
135,Al0.1 Co1 Cr1 Fe1 Mn1 Ni1,,CAST,,,,432.0,C,25.0,1631.0,,,12.6,,,,,10.1016/j.jallcom.2018.10.168,2018
135,Al0.3 Co1 Cr1 Fe1 Mn1 Ni1,,CAST,0.2,,,511.0,C,25.0,1836.0,,,4.9,,,,,10.1016/j.jallcom.2018.10.168,2018
135,Al0.5 Co1 Cr1 Fe1 Mn1 Ni1,,CAST,,,,553.0,C,25.0,1932.0,,,3.8,,,,,10.1016/j.jallcom.2018.10.168,2018
135,Al0.7 Co1 Cr1 Fe1 Mn1 Ni1,,CAST,0.2,,,622.0,C,25.0,2230.0,,,1.69,,,,,10.1016/j.jallcom.2018.10.168,2018
135,Al1 Co1 Cr1 Fe1 Mn1 Ni1,,CAST,,,,684.0,C,25.0,,,,0,,,,,10.1016/j.jallcom.2018.10.168,2018
136,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,,,T,20.0,446.0,664.0,63.0,,189.0,,,,10.1007/s40843-018-9373-y,
136,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,,,T,-73.0,488.0,790.0,72.0,,194.0,,,,10.1007/s40843-018-9373-y,
136,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,,,T,-196.0,590.0,1070.0,78.0,,204.0,,,,10.1007/s40843-018-9373-y,
136,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,,,T,-223.0,,1152.0,68.6,,,,,,10.1007/s40843-018-9373-y,
136,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,,,T,-253.0,,1240.0,62.0,,,,,,10.1007/s40843-018-9373-y,
136,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,,,T,-268.8,680.0,1251.0,61.6,,221.0,,,,10.1007/s40843-018-9373-y,
137,Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,94.7,,,,,,,,,,,10.1016/j.matdes.2019.107698,2019
137,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,117.0,,,,,,,,,,,10.1016/j.matdes.2019.107698,2019
137,Al0.6 Co1 Cr1 Fe1 Ni1,,CAST,,,,228.0,,,,,,,,,,,10.1016/j.matdes.2019.107698,2019
137,Al0.9 Co1 Cr1 Fe1 Ni1,,CAST,,,,511.0,,,,,,,,,,,10.1016/j.matdes.2019.107698,2019
137,Al0.9 Co1 Cr1 Fe1 Ni1 Ti0.5,,CAST,,,,623.0,,,,,,,,,,,10.1016/j.matdes.2019.107698,2019
138,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,,,C,25.0,216.0,,,,,,,,10.1016/j.jmst.2018.10.009,2018
138,Co1 Cr1 Fe1 Mn1 Mo0.042 Ni1,FCC,CAST,,,,,C,25.0,225.0,,,,,,,,10.1016/j.jmst.2018.10.009,2018
138,Co1 Cr1 Fe1 Mn1 Mo0.087 Ni1,,CAST,,,,,C,25.0,330.0,,,,,,,,10.1016/j.jmst.2018.10.009,2018
138,Co1 Cr1 Fe1 Mn1 Mo0.136 Ni1,,CAST,,,,,C,25.0,560.0,,,,,,,,10.1016/j.jmst.2018.10.009,2018
138,Co1 Cr1 Fe1 Mn1 Mo0.19 Ni1,,CAST,,,,,C,25.0,765.0,,,,,,,,10.1016/j.jmst.2018.10.009,2018
140,Al0.3 Co1 Cr1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,143.0,400.0,65.0,,,,,,10.1016/j.scriptamat.2018.10.023,2018
140,Al0.3 Co1 Cr1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,471.0,850.0,45.0,,,,,,10.1016/j.scriptamat.2018.10.023,2018
140,Al0.3 Co1 Cr1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,841.0,1050.0,35.0,,,,,,10.1016/j.scriptamat.2018.10.023,2018
140,Al0.3 Co1 Cr1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,161.0,1650.0,7.0,,,,,,10.1016/j.scriptamat.2018.10.023,2018
140,Al0.3 Co1 Cr1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,187.0,1850.0,5.0,,,,,,10.1016/j.scriptamat.2018.10.023,2018
141,Al1 Co1 Cr1 Ni1,,CAST,,,,1183.0,C,25.0,1750.0,,16.7,,,,,,10.1016/j.jallcom.2018.11.057,2018
142,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,7.9,,,,T,25.0,378.7,700.1,54.0,,,,,,10.1016/j.msea.2019.01.050,2019
142,C0.5 Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,4.7,,,,T,25.0,520.9,791.4,40.3,,,,,36380.0,10.1016/j.msea.2019.01.050,2019
142,C1 Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,3.5,,,,T,25.0,643.8,887.6,31.9,,,,,30300.0,10.1016/j.msea.2019.01.050,2019
143,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,,,,,T,25.0,,,8.0,,,,,,10.1016/j.ijplas.2018.10.005,2018
143,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,0.7,,,,T,25.0,,,14.0,,,,,,10.1016/j.ijplas.2018.10.005,2018
143,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,0.8,,,,T,25.0,1100.0,1300.0,32.0,,,,,,10.1016/j.ijplas.2018.10.005,2018
143,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,1.2,,,,T,25.0,950.0,,36.0,,,,,,10.1016/j.ijplas.2018.10.005,2018
143,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,3.2,,,,T,25.0,649.0,,42.0,,,,,,10.1016/j.ijplas.2018.10.005,2018
143,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,18.2,,,,T,25.0,439.0,,63.0,,,,,,10.1016/j.ijplas.2018.10.005,2018
143,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,94.1,,,,T,25.0,309.0,,82.0,,,,,,10.1016/j.ijplas.2018.10.005,2018
144,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,,,T,25.0,386.2,666.3,57.5,,,,,,10.1016/j.jallcom.2018.08.115,2018
145,Cr1 Cu1 Fe1 Mn1 Ni1,,CAST,,,,,T,25.0,628.0,950.0,14.5,,,,,,10.1016/j.matchemphys.2018.09.033,2018
145,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,T,25.0,545.0,690.0,5.0,,,,,,10.1016/j.matchemphys.2018.09.033,2018
145,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,T,25.0,534.0,682.0,5.2,,,,,,10.1016/j.matchemphys.2018.09.033,2018
145,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,T,25.0,525.0,680.0,4.3,,,,,,10.1016/j.matchemphys.2018.09.033,2018
145,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,T,25.0,517.0,677.0,4.6,,,,,,10.1016/j.matchemphys.2018.09.033,2018
145,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,T,25.0,502.0,671.0,4.9,,,,,,10.1016/j.matchemphys.2018.09.033,2018
146,Cr1 Mo1 Nb1 Ta1 V1 W1,,POWDER,0.54,,,1072.0,C,25.0,,,,,,7946.0,,,10.1016/j.jallcom.2018.11.318,2018
146,Cr1 Mo1 Nb1 Ta1 V1 W1,,POWDER,1.24,,,1010.0,C,25.0,3416.0,,5.3,,,7946.0,,,10.1016/j.jallcom.2018.11.318,2018
146,Cr1 Mo1 Nb1 Ta1 V1 W1,,POWDER,5.01,,,991.3,C,25.0,3410.0,,2.0,,,7946.0,,,10.1016/j.jallcom.2018.11.318,2018
146,Cr1 Mo1 Nb1 Ta1 V1 W1,,POWDER,10.8,,,988.3,C,25.0,3338.0,,1.9,,,7946.0,,,10.1016/j.jallcom.2018.11.318,2018
146,Mo1 Nb1 Ta1 V1 W1,,POWDER,,,,1010.0,C,25.0,3416.0,,5.3,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Mo1 Nb1 Ta1 V1 W1,,POWDER,,,,,C,25.0,2612.0,,8.8,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Mo1 Nb1 Ta1 V1 W1,,CAST,,,,535.3,C,25.0,1246.0,,1.7,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Mo1 Nb1 Ta1 Ti1 W1,,CAST,,,,498.73,C,25.0,1343.0,,14.1,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Mo1 Nb1 Ta1 Ti1 V1 W1,,CAST,,,,510.3,C,25.0,1515.0,,10.6,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Cr1 Mo1 Nb1 Ta1 V1 W1,,CAST,,,,704.6,C,25.0,,,,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Mo1 Nb1 Ta1 Ti1 Zr1,,CAST,,,,499.6,C,25.0,1390.0,,6.0,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,CAST,,,,539.2,C,25.0,1595.0,,5.0,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Al1 Nb1 Ti1 V1,,CAST,,,,440.0,C,25.0,1020.0,,5.0,,,,,,10.1016/j.jallcom.2018.11.318,2018
146,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,,CAST,,,,505.0,C,25.0,1512.0,,10.0,,,,,,10.1016/j.jallcom.2018.11.318,2018
147,Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,,45.2,,,,,,,,,,,10.1016/j.vacuum.2018.12.009,2018
147,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,,,,48.8,,,,,,,,,,,10.1016/j.vacuum.2018.12.009,2018
147,Al1 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,,73.8,,,,,,,,,,,10.1016/j.vacuum.2018.12.009,2018
147,Al1 Co0.667 Cr0.667 Cu0.667 Fe0.667 Ni0.667,,CAST,,,,75.1,,,,,,,,,,,10.1016/j.vacuum.2018.12.009,2018
147,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,,CAST,,,,77.5,,,,,,,,,,,10.1016/j.vacuum.2018.12.009,2018
148,Co1 Ni1 V1,,WROUGHT,2.0,,,,T,25.0,991.0,1359.0,38.0,,,,,,10.1002/adma.201807142,
148,Co1 Ni1 V1,,WROUGHT,5.6,,,,T,25.0,767.0,1224.0,46.0,,,,,,10.1002/adma.201807142,
148,Co1 Ni1 V1,,WROUGHT,18.7,,,,T,25.0,602.0,1123.0,51.0,,,,,,10.1002/adma.201807142,
148,Co1 Ni1 V1,,WROUGHT,27.8,,,,T,25.0,517.0,1049.0,55.0,,,,,,10.1002/adma.201807142,
148,Co1 Ni1 V1,,WROUGHT,122.2,,,,T,25.0,461.0,886.0,58.0,,,,,,10.1002/adma.201807142,
150,Al0.3 Co1 Cr1 Fe1 Ni1,,WROUGHT,,,,,T,25.0,840.0,1039.0,32.0,,,,,,10.1016/j.actamat.2018.12.010,2018
150,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,,,T,25.0,159.0,410.0,65.0,,,,,,10.1016/j.actamat.2018.12.010,2018
151,Al0.544 C0.001 Co0.69 Fe1 Ni0.69,,CAST,,,,,C,25.0,1202.0,,32.6,,,,,11067.0,10.1016/j.scriptamat.2018.09.008,2018
152,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,,,,,,,,,,,,,10.1016/j.matchar.2018.07.015,2018
153,Co0.5 Cr0.5 Fe1 Ni1,FCC,WROUGHT,14.9,,,,T,25.0,214.0,612.0,77.3,,,,,,10.1080/21663831.2018.1553803,2018
153,Co0.875 Cr0.625 Fe1 Ni1,FCC,WROUGHT,11.6,,,,T,25.0,241.0,721.0,96.2,,,,,,10.1080/21663831.2018.1553803,2018
153,Co1 Cr0.556 Fe0.667 Ni0.667,FCC,WROUGHT,10.5,,,,T,25.0,299.0,841.0,76.1,,,,,,10.1080/21663831.2018.1553803,2018
153,Co1 Cr0.455 Fe0.364 Ni0.364,,WROUGHT,5.6,,,,T,25.0,392.0,746.0,20.3,,,,,,10.1080/21663831.2018.1553803,2018
153,Co1 Cr0.385 Fe0.154 Ni0.154,,WROUGHT,6.2,,,,T,25.0,482.0,857.0,13.3,,,,,,10.1080/21663831.2018.1553803,2018
154,Hf1 Nb1 Ti1 Zr1,BCC,WROUGHT,,,,,,,,,,,69.7,,,,10.1016/j.intermet.2019.04.003,2019
154,Hf1 Nb1 Ta1 Ti1 Zr1,,,,,,,,,,,,,78.5,,,,10.1016/j.intermet.2019.04.003,2019
154,Mo1 Nb1 Ta1 Ti1 W1,,,,,,,,,,,,,156.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Mo1 Nb1 Ta1 Ti1 V1 W1,,,,,,,,,,,,,164.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Fe1 Mn1 Ni1,,,,,,,,,,,,,201.6,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Fe1 Mn1 Ni1,,,,,,,,,,,,,202.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Fe1 Mn1 Ni1,,,,,,,,,,,,,202.2,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Fe1 Ni1,,,,,,,,,,,,,215.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Fe1 Ni1,,,,,,,,,,,,,204.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Fe1 Mn1 Ni1,,,,,,,,,,,,,187.9,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Fe1 Mn1 Ni1,,,,,,,,,,,,,195.0,,,,10.1016/j.intermet.2019.04.003,2019
